------------------------------------------------
Job ID: 41647447
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Wed Mar 24 13:43:26 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
Loading ABIDE   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-03-24 13:43:32.724948
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 1.81794 |train kld ravg: 1.81794 |train mae:  10.02528 |train mae ravg:  10.02528 |val kld: 1.64166 |val kldravg: 1.64166 |val mae:  3.57390 |val mae ravg:  3.57390 |
|epoch:   1 | lr: 0.010 |train kld: 1.43334 |train kld ravg: 1.62564 |train mae:  4.73436 |train mae ravg:  7.37982 |val kld: 1.74092 |val kldravg: 1.69129 |val mae:  8.28364 |val mae ravg:  5.92877 |
|epoch:   2 | lr: 0.010 |train kld: 1.36937 |train kld ravg: 1.54022 |train mae:  4.13074 |train mae ravg:  6.29679 |val kld: 1.25366 |val kldravg: 1.54542 |val mae:  2.93400 |val mae ravg:  4.93051 |
|epoch:   3 | lr: 0.010 |train kld: 1.32408 |train kld ravg: 1.48618 |train mae:  3.83127 |train mae ravg:  5.68041 |val kld: 1.73173 |val kldravg: 1.59199 |val mae:  3.54942 |val mae ravg:  4.58524 |
|epoch:   4 | lr: 0.010 |train kld: 1.34055 |train kld ravg: 1.45705 |train mae:  3.94972 |train mae ravg:  5.33427 |val kld: 1.43883 |val kldravg: 1.56136 |val mae:  3.16599 |val mae ravg:  4.30139 |
|epoch:   5 | lr: 0.010 |train kld: 1.28883 |train kld ravg: 1.35123 |train mae:  3.67782 |train mae ravg:  4.06478 |val kld: 2.84562 |val kldravg: 1.80215 |val mae:  4.95263 |val mae ravg:  4.57714 |
|epoch:   6 | lr: 0.010 |train kld: 1.25696 |train kld ravg: 1.31596 |train mae:  3.52317 |train mae ravg:  3.82254 |val kld: 2.13176 |val kldravg: 1.88032 |val mae:  4.20141 |val mae ravg:  3.76069 |
|epoch:   7 | lr: 0.010 |train kld: 1.25121 |train kld ravg: 1.29233 |train mae:  3.53261 |train mae ravg:  3.70292 |val kld: 1.35561 |val kldravg: 1.90071 |val mae:  5.39088 |val mae ravg:  4.25207 |
|epoch:   8 | lr: 0.010 |train kld: 1.21720 |train kld ravg: 1.27095 |train mae:  3.40935 |train mae ravg:  3.61853 |val kld: 2.23057 |val kldravg: 2.00048 |val mae:  8.71182 |val mae ravg:  5.28455 |
|epoch:   9 | lr: 0.010 |train kld: 1.25807 |train kld ravg: 1.25445 |train mae:  3.46340 |train mae ravg:  3.52127 |val kld: 2.33439 |val kldravg: 2.17959 |val mae:  8.14486 |val mae ravg:  6.28032 |
|epoch:  10 | lr: 0.010 |train kld: 1.23854 |train kld ravg: 1.24440 |train mae:  3.38663 |train mae ravg:  3.46303 |val kld: 1.48337 |val kldravg: 1.90714 |val mae:  3.09628 |val mae ravg:  5.90905 |
