------------------------------------------------
Job ID: 41647452
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Wed Mar 24 16:17:54 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
Loading ABIDE   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-03-24 16:18:01.390603
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 1.82913 |train kld ravg: 1.82913 |train mae:  9.66854 |train mae ravg:  9.66854 |val kld: 1.56071 |val kldravg: 1.56071 |val mae:  7.41679 |val mae ravg:  7.41679 |
|epoch:   1 | lr: 0.010 |train kld: 1.40835 |train kld ravg: 1.61874 |train mae:  4.52861 |train mae ravg:  7.09858 |val kld: 3.27343 |val kldravg: 2.41707 |val mae:  4.42948 |val mae ravg:  5.92314 |
|epoch:   2 | lr: 0.010 |train kld: 1.36458 |train kld ravg: 1.53402 |train mae:  4.09114 |train mae ravg:  6.09610 |val kld: 1.40109 |val kldravg: 2.07841 |val mae:  5.81863 |val mae ravg:  5.88830 |
|epoch:   3 | lr: 0.010 |train kld: 1.29788 |train kld ravg: 1.47498 |train mae:  3.71332 |train mae ravg:  5.50040 |val kld: 1.47350 |val kldravg: 1.92718 |val mae:  6.30758 |val mae ravg:  5.99312 |
|epoch:   4 | lr: 0.010 |train kld: 1.28610 |train kld ravg: 1.43721 |train mae:  3.76809 |train mae ravg:  5.15394 |val kld: 2.40976 |val kldravg: 2.02370 |val mae:  4.18468 |val mae ravg:  5.63143 |
|epoch:   5 | lr: 0.010 |train kld: 1.23617 |train kld ravg: 1.31861 |train mae:  3.38503 |train mae ravg:  3.89724 |val kld: 2.20088 |val kldravg: 2.15173 |val mae:  4.43016 |val mae ravg:  5.03411 |
|epoch:   6 | lr: 0.010 |train kld: 1.28421 |train kld ravg: 1.29379 |train mae:  3.51639 |train mae ravg:  3.69479 |val kld: 1.77175 |val kldravg: 1.85139 |val mae:  6.86254 |val mae ravg:  5.52072 |
|epoch:   7 | lr: 0.010 |train kld: 1.24192 |train kld ravg: 1.26925 |train mae:  3.47756 |train mae ravg:  3.57208 |val kld: 2.28925 |val kldravg: 2.02903 |val mae:  8.62696 |val mae ravg:  6.08238 |
|epoch:   8 | lr: 0.010 |train kld: 1.19032 |train kld ravg: 1.24774 |train mae:  3.18045 |train mae ravg:  3.46550 |val kld: 1.96304 |val kldravg: 2.12694 |val mae:  4.00398 |val mae ravg:  5.62166 |
|epoch:   9 | lr: 0.010 |train kld: 1.20757 |train kld ravg: 1.23204 |train mae:  3.17091 |train mae ravg:  3.34607 |val kld: 1.26914 |val kldravg: 1.89881 |val mae:  4.16674 |val mae ravg:  5.61807 |
|epoch:  10 | lr: 0.010 |train kld: 1.21230 |train kld ravg: 1.22726 |train mae:  3.22192 |train mae ravg:  3.31345 |val kld: 1.44890 |val kldravg: 1.74842 |val mae:  4.66973 |val mae ravg:  5.66599 |
|epoch:  11 | lr: 0.010 |train kld: 1.19524 |train kld ravg: 1.20947 |train mae:  3.19646 |train mae ravg:  3.24946 |val kld: 1.43317 |val kldravg: 1.68070 |val mae:  3.08514 |val mae ravg:  4.91051 |
|epoch:  12 | lr: 0.010 |train kld: 1.22187 |train kld ravg: 1.20546 |train mae:  3.23449 |train mae ravg:  3.20084 |val kld: 1.46888 |val kldravg: 1.51663 |val mae:  3.14568 |val mae ravg:  3.81425 |
|epoch:  13 | lr: 0.010 |train kld: 1.23081 |train kld ravg: 1.21356 |train mae:  3.31147 |train mae ravg:  3.22705 |val kld: 3.14018 |val kldravg: 1.75205 |val mae:  4.97449 |val mae ravg:  4.00836 |
|epoch:  14 | lr: 0.010 |train kld: 1.17922 |train kld ravg: 1.20789 |train mae:  3.26151 |train mae ravg:  3.24517 |val kld: 2.00294 |val kldravg: 1.89881 |val mae:  6.09846 |val mae ravg:  4.39470 |
|epoch:  15 | lr: 0.010 |train kld: 1.16129 |train kld ravg: 1.19769 |train mae:  3.12255 |train mae ravg:  3.22529 |val kld: 2.65412 |val kldravg: 2.13986 |val mae:  4.37629 |val mae ravg:  4.33601 |
|epoch:  16 | lr: 0.010 |train kld: 1.14965 |train kld ravg: 1.18857 |train mae:  2.99630 |train mae ravg:  3.18526 |val kld: 1.25987 |val kldravg: 2.10520 |val mae:  4.85142 |val mae ravg:  4.68927 |
|epoch:  17 | lr: 0.010 |train kld: 1.14591 |train kld ravg: 1.17338 |train mae:  2.94776 |train mae ravg:  3.12792 |val kld: 1.60146 |val kldravg: 2.13171 |val mae:  7.60471 |val mae ravg:  5.58107 |
|epoch:  18 | lr: 0.010 |train kld: 1.14187 |train kld ravg: 1.15559 |train mae:  2.96222 |train mae ravg:  3.05807 |val kld: 2.16633 |val kldravg: 1.93694 |val mae:  7.87436 |val mae ravg:  6.16105 |
|epoch:  19 | lr: 0.010 |train kld: 1.16381 |train kld ravg: 1.15251 |train mae:  2.93199 |train mae ravg:  2.99216 |val kld: 1.15516 |val kldravg: 1.76739 |val mae:  2.55606 |val mae ravg:  5.45257 |
|epoch:  20 | lr: 0.010 |train kld: 1.12658 |train kld ravg: 1.14557 |train mae:  2.85447 |train mae ravg:  2.93855 |val kld: 2.24827 |val kldravg: 1.68622 |val mae:  8.49145 |val mae ravg:  6.27560 |
